actual_delay,predicted_delay,absolute_error,relative_error
50.401627,26.051830,24.349797,0.483115
58.146551,26.047151,32.099400,0.552043
26.215474,26.082143,0.133331,0.005086
2.425741,0.000000,2.425741,1.000000
22.435218,0.000000,22.435218,1.000000
52.582864,0.000000,52.582864,1.000000
0.461740,0.000000,0.461740,1.000000
30.954005,0.000000,30.954005,1.000000
17.531441,26.090369,8.558928,0.488204
8.690362,0.000000,8.690362,1.000000
55.605819,0.000000,55.605819,1.000000
14.193811,26.060446,11.866635,0.836043
32.409895,0.000000,32.409895,1.000000
26.423042,26.085452,0.337590,0.012776
29.895929,26.094384,3.801544,0.127159
16.845725,26.094848,9.249123,0.549049
10.119714,0.000000,10.119714,1.000000
19.154558,0.000000,19.154558,1.000000
34.758830,26.064759,8.694070,0.250126
4.834157,0.000000,4.834157,1.000000
35.486784,0.000000,35.486784,1.000000
63.654675,26.037561,37.617114,0.590956
2.516147,0.000000,2.516147,1.000000
28.693408,0.000000,28.693408,1.000000
20.883690,26.070353,5.186663,0.248360
22.535172,26.074002,3.538830,0.157036
21.718265,26.066793,4.348528,0.200224
17.948663,0.000000,17.948663,1.000000
38.286051,0.000000,38.286051,1.000000
5.013005,0.000000,5.013005,1.000000
67.753892,26.061573,41.692319,0.615349
58.217945,26.032541,32.185405,0.552843
2.701555,0.000000,2.701555,1.000000
66.724104,0.000000,66.724104,1.000000
104.167163,26.102013,78.065150,0.749422
58.010694,0.000000,58.010694,1.000000
10.229104,0.000000,10.229104,1.000000
19.070745,0.000000,19.070745,1.000000
23.352304,0.000000,23.352304,1.000000
1.132864,0.000000,1.132864,1.000000
50.382712,0.000000,50.382712,1.000000
3.651234,0.000000,3.651234,1.000000
24.210163,0.000000,24.210163,1.000000
21.479144,26.240144,4.761000,0.221657
1.075858,0.000000,1.075858,1.000000
1.997005,0.000000,1.997005,1.000000
9.259968,0.000000,9.259968,1.000000
21.431791,0.000000,21.431791,1.000000
31.068683,0.000000,31.068683,1.000000
22.490722,26.135182,3.644460,0.162043
13.246223,0.000000,13.246223,1.000000
27.425797,0.000000,27.425797,1.000000
16.971009,0.000000,16.971009,1.000000
20.699634,0.000000,20.699634,1.000000
56.538489,26.109148,30.429341,0.538206
0.612388,0.000000,0.612388,1.000000
36.153098,0.000000,36.153098,1.000000
36.383945,0.000000,36.383945,1.000000
46.016722,0.000000,46.016722,1.000000
12.355476,0.000000,12.355476,1.000000
26.332410,0.000000,26.332410,1.000000
0.681374,0.000000,0.681374,1.000000
3.896482,0.000000,3.896482,1.000000
26.103543,0.000000,26.103543,1.000000
45.927287,26.080887,19.846400,0.432127
18.445612,0.000000,18.445612,1.000000
26.341834,0.000000,26.341834,1.000000
26.717384,26.096963,0.620421,0.023222
1.809904,0.000000,1.809904,1.000000
3.042247,0.000000,3.042247,1.000000
1.679143,0.000000,1.679143,1.000000
2.339222,0.000000,2.339222,1.000000
19.683847,0.000000,19.683847,1.000000
40.711757,0.000000,40.711757,1.000000
40.346980,25.965368,14.381612,0.356448
6.268488,0.000000,6.268488,1.000000
4.858489,0.000000,4.858489,1.000000
3.130639,0.000000,3.130639,1.000000
17.878031,0.000000,17.878031,1.000000
17.678588,0.000000,17.678588,1.000000
19.404959,25.910332,6.505373,0.335243
43.756848,25.899711,17.857137,0.408099
13.662938,25.891341,12.228403,0.895005
64.943255,0.000000,64.943255,1.000000
11.700726,25.898587,14.197861,1.213417
38.699766,0.000000,38.699766,1.000000
10.932311,0.000000,10.932311,1.000000
74.449679,0.000000,74.449679,1.000000
74.480175,25.927591,48.552584,0.651886
26.507189,0.000000,26.507189,1.000000
37.931050,26.051411,11.879639,0.313190
3.275286,0.000000,3.275286,1.000000
21.432295,0.000000,21.432295,1.000000
37.629283,26.038145,11.591138,0.308035
38.520449,26.032300,12.488149,0.324195
30.625501,26.046998,4.578503,0.149500
12.087417,26.062787,13.975370,1.156192
9.821674,0.000000,9.821674,1.000000
31.361935,26.050903,5.311033,0.169346
32.866802,0.000000,32.866802,1.000000
34.077298,26.037152,8.040146,0.235938
41.103051,26.045742,15.057309,0.366331
63.789891,26.055832,37.734058,0.591537
40.808442,26.074712,14.733730,0.361046
7.776584,0.000000,7.776584,1.000000
55.106758,0.000000,55.106758,1.000000
4.107079,0.000000,4.107079,1.000000
13.544756,0.000000,13.544756,1.000000
9.655580,0.000000,9.655580,1.000000
24.465373,0.000000,24.465373,1.000000
11.019485,0.000000,11.019485,1.000000
13.048417,0.000000,13.048417,1.000000
27.179335,0.000000,27.179335,1.000000
18.063424,26.053120,7.989697,0.442314
60.408420,26.054514,34.353906,0.568694
79.644146,26.044636,53.599510,0.672987
56.453365,26.087061,30.366304,0.537901
23.170763,0.000000,23.170763,1.000000
7.402851,0.000000,7.402851,1.000000
13.208659,0.000000,13.208659,1.000000
20.228564,26.163624,5.935061,0.293400
18.540849,0.000000,18.540849,1.000000
10.856229,0.000000,10.856229,1.000000
29.329077,0.000000,29.329077,1.000000
26.320935,26.112499,0.208436,0.007919
1.985153,0.000000,1.985153,1.000000
12.548965,0.000000,12.548965,1.000000
24.573538,0.000000,24.573538,1.000000
19.326007,0.000000,19.326007,1.000000
4.996713,0.000000,4.996713,1.000000
25.717706,0.000000,25.717706,1.000000
1.418043,0.000000,1.418043,1.000000
25.754325,0.000000,25.754325,1.000000
24.057091,0.000000,24.057091,1.000000
49.511303,26.004825,23.506478,0.474770
4.973313,0.000000,4.973313,1.000000
50.623587,0.000000,50.623587,1.000000
35.246629,0.000000,35.246629,1.000000
6.849319,0.000000,6.849319,1.000000
31.376267,0.000000,31.376267,1.000000
40.735253,26.023089,14.712164,0.361165
65.122494,26.029500,39.092994,0.600299
27.432228,26.047091,1.385137,0.050493
19.379122,0.000000,19.379122,1.000000
14.361065,0.000000,14.361065,1.000000
18.260709,0.000000,18.260709,1.000000
27.478759,26.073408,1.405351,0.051143
9.849829,0.000000,9.849829,1.000000
6.356852,0.000000,6.356852,1.000000
25.913054,0.000000,25.913054,1.000000
52.437597,0.000000,52.437597,1.000000
53.249806,26.023103,27.226704,0.511301
63.436785,26.054326,37.382459,0.589287
8.138254,0.000000,8.138254,1.000000
11.739083,0.000000,11.739083,1.000000
10.278248,26.109287,15.831038,1.540247
27.168627,0.000000,27.168627,1.000000
16.240839,0.000000,16.240839,1.000000
21.366138,0.000000,21.366138,1.000000
1.144424,0.000000,1.144424,1.000000
6.463575,0.000000,6.463575,1.000000
17.563345,0.000000,17.563345,1.000000
21.807221,26.006058,4.198837,0.192543
18.228508,0.000000,18.228508,1.000000
14.157749,0.000000,14.157749,1.000000
42.154211,25.982287,16.171925,0.383637
25.417269,25.968537,0.551268,0.021689
42.041224,25.987336,16.053888,0.381861
0.492983,0.000000,0.492983,1.000000
0.857695,0.000000,0.857695,1.000000
46.115287,0.000000,46.115287,1.000000
24.988337,0.000000,24.988337,1.000000
58.418955,0.000000,58.418955,1.000000
63.935141,25.968869,37.966272,0.593825
29.328556,26.006254,3.322302,0.113279
34.262931,26.049900,8.213031,0.239706
18.733075,0.000000,18.733075,1.000000
19.061384,26.063094,7.001710,0.367324
58.271498,26.054688,32.216810,0.552874
8.608232,26.046677,17.438445,2.025787
27.333384,0.000000,27.333384,1.000000
47.833283,26.063576,21.769707,0.455116
54.220434,0.000000,54.220434,1.000000
89.964742,26.089847,63.874895,0.709999
32.212999,26.121886,6.091113,0.189089
31.373069,26.194517,5.178552,0.165064
16.311957,0.000000,16.311957,1.000000
15.676689,26.207227,10.530538,0.671732
14.862993,26.196008,11.333014,0.762499
28.649508,0.000000,28.649508,1.000000
7.132859,0.000000,7.132859,1.000000
22.906724,0.000000,22.906724,1.000000
28.942332,26.152597,2.789735,0.096389
45.134878,0.000000,45.134878,1.000000
13.352767,0.000000,13.352767,1.000000
3.122477,0.000000,3.122477,1.000000
0.572743,0.000000,0.572743,1.000000
8.637827,0.000000,8.637827,1.000000
76.111441,26.104521,50.006920,0.657022
58.981739,26.084961,32.896778,0.557745
15.336202,26.140919,10.804718,0.704524
30.796058,0.000000,30.796058,1.000000
20.394522,0.000000,20.394522,1.000000
11.798711,0.000000,11.798711,1.000000
14.326614,0.000000,14.326614,1.000000
38.674951,0.000000,38.674951,1.000000
58.924481,26.135129,32.789352,0.556464
24.174017,0.000000,24.174017,1.000000
7.388817,26.185383,18.796566,2.543921
22.107334,0.000000,22.107334,1.000000
10.587401,26.162365,15.574964,1.471085
21.311445,0.000000,21.311445,1.000000
14.638998,0.000000,14.638998,1.000000
5.025657,26.135374,21.109717,4.200390
38.385894,0.000000,38.385894,1.000000
29.316399,26.099504,3.216895,0.109730
5.775272,0.000000,5.775272,1.000000
26.572556,0.000000,26.572556,1.000000
25.662158,26.094218,0.432060,0.016836
5.039318,0.000000,5.039318,1.000000
20.137492,26.094268,5.956776,0.295805
44.708054,0.000000,44.708054,1.000000
38.898221,26.064779,12.833441,0.329924
16.284157,0.000000,16.284157,1.000000
26.066201,0.000000,26.066201,1.000000
16.772574,26.088388,9.315813,0.555419
52.224161,26.088364,26.135798,0.500454
42.008835,26.078249,15.930586,0.379220
10.061838,0.000000,10.061838,1.000000
0.166386,0.000000,0.166386,1.000000
20.584628,0.000000,20.584628,1.000000
29.714301,26.078409,3.635892,0.122362
17.233580,0.000000,17.233580,1.000000
21.684005,26.076405,4.392400,0.202564
26.071338,0.000000,26.071338,1.000000
29.936186,26.062158,3.874028,0.129410
8.116515,0.000000,8.116515,1.000000
1.088569,0.000000,1.088569,1.000000
8.696189,0.000000,8.696189,1.000000
5.429479,26.020319,20.590840,3.792416
51.854066,0.000000,51.854066,1.000000
22.193771,0.000000,22.193771,1.000000
41.267798,26.007412,15.260386,0.369789
14.408442,26.003342,11.594900,0.804730
82.171772,0.000000,82.171772,1.000000
123.636834,26.007250,97.629585,0.789648
120.282933,26.066999,94.215934,0.783286
95.978260,26.170686,69.807573,0.727327
19.053239,0.000000,19.053239,1.000000
17.949313,0.000000,17.949313,1.000000
37.596191,26.336791,11.259400,0.299482
8.353459,0.000000,8.353459,1.000000
11.727303,0.000000,11.727303,1.000000
33.406375,26.320833,7.085541,0.212101
14.501141,26.305439,11.804299,0.814026
8.881447,0.000000,8.881447,1.000000
5.384145,0.000000,5.384145,1.000000
4.452010,0.000000,4.452010,1.000000
27.722349,0.000000,27.722349,1.000000
50.784438,0.000000,50.784438,1.000000
45.220170,26.238893,18.981277,0.419752
5.200092,0.000000,5.200092,1.000000
50.733148,0.000000,50.733148,1.000000
47.378247,26.262392,21.115856,0.445687
27.934412,0.000000,27.934412,1.000000
16.421332,0.000000,16.421332,1.000000
39.959884,0.000000,39.959884,1.000000
38.106088,26.301328,11.804761,0.309787
6.216905,0.000000,6.216905,1.000000
9.199022,0.000000,9.199022,1.000000
19.901352,26.306907,6.405556,0.321865
44.364637,26.289179,18.075457,0.407429
23.612480,0.000000,23.612480,1.000000
19.829076,0.000000,19.829076,1.000000
25.819708,0.000000,25.819708,1.000000
16.733649,0.000000,16.733649,1.000000
45.264455,0.000000,45.264455,1.000000
7.311393,0.000000,7.311393,1.000000
3.042680,0.000000,3.042680,1.000000
10.798724,0.000000,10.798724,1.000000
2.633659,0.000000,2.633659,1.000000
44.839162,26.241780,18.597382,0.414758
42.358736,26.217592,16.141144,0.381058
38.798397,26.236652,12.561745,0.323770
5.596841,0.000000,5.596841,1.000000
19.273991,0.000000,19.273991,1.000000
12.857896,26.244860,13.386964,1.041147
31.090948,0.000000,31.090948,1.000000
19.381910,0.000000,19.381910,1.000000
40.856073,26.229080,14.626993,0.358013
31.950789,0.000000,31.950789,1.000000
13.879027,0.000000,13.879027,1.000000
45.675054,0.000000,45.675054,1.000000
7.679688,0.000000,7.679688,1.000000
5.186830,0.000000,5.186830,1.000000
33.608640,0.000000,33.608640,1.000000
28.154995,26.209894,1.945101,0.069085
0.944088,0.000000,0.944088,1.000000
19.489937,0.000000,19.489937,1.000000
33.954842,26.193860,7.760982,0.228568
57.588510,26.187115,31.401394,0.545272
14.456107,0.000000,14.456107,1.000000
11.463617,0.000000,11.463617,1.000000
1.095825,0.000000,1.095825,1.000000
10.104909,0.000000,10.104909,1.000000
5.195026,0.000000,5.195026,1.000000
26.733497,26.158656,0.574841,0.021503
22.668899,26.137714,3.468815,0.153021
8.589416,0.000000,8.589416,1.000000
10.937119,26.134849,15.197730,1.389555
11.447126,0.000000,11.447126,1.000000
10.043323,0.000000,10.043323,1.000000
16.177439,0.000000,16.177439,1.000000
11.999681,0.000000,11.999681,1.000000
75.705150,0.000000,75.705150,1.000000
65.753247,26.048016,39.705231,0.603852
4.797833,0.000000,4.797833,1.000000
44.094311,0.000000,44.094311,1.000000
74.651591,26.115320,48.536271,0.650171
35.774293,26.133069,9.641225,0.269501
6.755742,0.000000,6.755742,1.000000
30.283854,0.000000,30.283854,1.000000
44.777945,26.171240,18.606704,0.415533
12.995972,26.175284,13.179312,1.014107
29.925460,0.000000,29.925460,1.000000
29.816957,26.180606,3.636350,0.121956
14.357453,0.000000,14.357453,1.000000
56.130214,0.000000,56.130214,1.000000
91.745493,26.176260,65.569233,0.714686
8.011798,0.000000,8.011798,1.000000
10.238642,0.000000,10.238642,1.000000
16.052871,0.000000,16.052871,1.000000
0.957909,0.000000,0.957909,1.000000
11.096590,0.000000,11.096590,1.000000
19.768323,0.000000,19.768323,1.000000
1.891135,0.000000,1.891135,1.000000
34.811224,0.000000,34.811224,1.000000
34.902767,0.000000,34.902767,1.000000
17.656937,0.000000,17.656937,1.000000
18.039099,0.000000,18.039099,1.000000
15.269680,26.165766,10.896086,0.713577
9.333067,0.000000,9.333067,1.000000
35.862806,0.000000,35.862806,1.000000
44.854046,26.131190,18.722856,0.417417
11.563834,0.000000,11.563834,1.000000
18.004967,0.000000,18.004967,1.000000
2.451979,0.000000,2.451979,1.000000
23.523433,0.000000,23.523433,1.000000
10.975291,0.000000,10.975291,1.000000
3.297433,0.000000,3.297433,1.000000
10.119074,0.000000,10.119074,1.000000
17.548198,0.000000,17.548198,1.000000
1.474058,0.000000,1.474058,1.000000
34.268217,0.000000,34.268217,1.000000
2.023160,0.000000,2.023160,1.000000
6.891723,0.000000,6.891723,1.000000
5.293070,0.000000,5.293070,1.000000
6.272225,0.000000,6.272225,1.000000
15.638197,0.000000,15.638197,1.000000
15.098978,0.000000,15.098978,1.000000
4.678584,0.000000,4.678584,1.000000
9.655013,0.000000,9.655013,1.000000
0.500901,0.000000,0.500901,1.000000
1.032219,0.000000,1.032219,1.000000
1.911244,0.000000,1.911244,1.000000
38.490080,0.000000,38.490080,1.000000
2.122123,0.000000,2.122123,1.000000
11.214932,0.000000,11.214932,1.000000
34.568133,0.000000,34.568133,1.000000
26.078962,25.806970,0.271992,0.010430
23.903571,25.815204,1.911634,0.079973
6.549119,0.000000,6.549119,1.000000
9.380908,0.000000,9.380908,1.000000
20.971565,0.000000,20.971565,1.000000
60.659567,0.000000,60.659567,1.000000
54.477149,25.775736,28.701413,0.526852
27.242527,0.000000,27.242527,1.000000
14.695666,0.000000,14.695666,1.000000
2.491657,0.000000,2.491657,1.000000
6.888013,25.826036,18.938023,2.749417
22.468050,0.000000,22.468050,1.000000
1.698385,0.000000,1.698385,1.000000
2.732684,0.000000,2.732684,1.000000
33.807048,0.000000,33.807048,1.000000
10.884301,0.000000,10.884301,1.000000
25.626523,25.747379,0.120857,0.004716
4.439257,0.000000,4.439257,1.000000
28.686402,0.000000,28.686402,1.000000
24.118358,25.713838,1.595480,0.066152
3.799233,0.000000,3.799233,1.000000
32.943501,0.000000,32.943501,1.000000
21.605571,0.000000,21.605571,1.000000
18.558087,0.000000,18.558087,1.000000
15.245615,25.697816,10.452200,0.685587
53.626748,25.691253,27.935494,0.520925
31.034767,25.681661,5.353106,0.172487
64.175175,25.707299,38.467876,0.599420
28.848670,25.712182,3.136487,0.108722
55.254229,0.000000,55.254229,1.000000
43.289107,25.750242,17.538865,0.405157
87.688711,0.000000,87.688711,1.000000
2.207495,0.000000,2.207495,1.000000
6.010954,0.000000,6.010954,1.000000
7.238929,0.000000,7.238929,1.000000
41.863927,0.000000,41.863927,1.000000
67.650724,25.793179,41.857544,0.618730
32.502616,0.000000,32.502616,1.000000
15.303552,25.845793,10.542242,0.688876
60.647672,0.000000,60.647672,1.000000
74.226423,25.842271,48.384152,0.651845
26.013354,25.873797,0.139557,0.005365
16.128472,0.000000,16.128472,1.000000
4.206367,0.000000,4.206367,1.000000
4.736863,0.000000,4.736863,1.000000
6.723280,0.000000,6.723280,1.000000
17.197213,0.000000,17.197213,1.000000
7.413269,25.852889,18.439620,2.487380
53.165913,0.000000,53.165913,1.000000
29.672586,0.000000,29.672586,1.000000
25.378751,25.853085,0.474334,0.018690
21.392149,0.000000,21.392149,1.000000
3.609977,0.000000,3.609977,1.000000
18.306132,0.000000,18.306132,1.000000
8.847345,0.000000,8.847345,1.000000
3.954827,0.000000,3.954827,1.000000
12.407827,0.000000,12.407827,1.000000
3.189422,0.000000,3.189422,1.000000
8.462696,0.000000,8.462696,1.000000
17.231428,0.000000,17.231428,1.000000
53.035120,0.000000,53.035120,1.000000
112.404679,25.735709,86.668970,0.771044
24.314850,0.000000,24.314850,1.000000
3.059950,0.000000,3.059950,1.000000
1.424133,0.000000,1.424133,1.000000
40.609173,0.000000,40.609173,1.000000
48.217149,25.793778,22.423371,0.465050
24.306365,25.806889,1.500524,0.061734
69.783287,0.000000,69.783287,1.000000
100.151796,25.825361,74.326436,0.742138
40.006350,25.864158,14.142192,0.353499
16.086038,0.000000,16.086038,1.000000
49.669047,0.000000,49.669047,1.000000
4.488541,25.933394,21.444853,4.777688
19.403298,0.000000,19.403298,1.000000
40.714996,25.935407,14.779589,0.363001
2.807329,0.000000,2.807329,1.000000
6.444488,0.000000,6.444488,1.000000
9.261360,0.000000,9.261360,1.000000
5.393386,0.000000,5.393386,1.000000
13.692727,0.000000,13.692727,1.000000
44.917268,0.000000,44.917268,1.000000
54.260399,25.862193,28.398206,0.523369
32.044178,0.000000,32.044178,1.000000
34.457403,25.903564,8.553838,0.248244
1.554132,0.000000,1.554132,1.000000
57.886140,0.000000,57.886140,1.000000
34.267779,25.895169,8.372610,0.244329
24.096941,0.000000,24.096941,1.000000
8.307895,25.930207,17.622312,2.121153
18.000360,0.000000,18.000360,1.000000
34.604133,25.913347,8.690785,0.251149
24.213698,0.000000,24.213698,1.000000
66.623608,25.914020,40.709587,0.611038
29.406613,0.000000,29.406613,1.000000
43.185622,25.947707,17.237915,0.399159
5.003794,25.950691,20.946898,4.186203
5.754911,25.965549,20.210638,3.511894
10.925021,0.000000,10.925021,1.000000
28.880116,25.930117,2.950000,0.102146
10.706716,0.000000,10.706716,1.000000
29.473840,0.000000,29.473840,1.000000
50.170419,0.000000,50.170419,1.000000
39.522186,25.909761,13.612425,0.344425
71.217491,25.930550,45.286941,0.635896
15.758022,25.942187,10.184165,0.646284
10.307824,0.000000,10.307824,1.000000
27.614587,25.972179,1.642408,0.059476
18.793672,0.000000,18.793672,1.000000
29.499760,25.960215,3.539545,0.119986
4.592747,0.000000,4.592747,1.000000
3.490614,0.000000,3.490614,1.000000
9.953030,0.000000,9.953030,1.000000
27.813677,0.000000,27.813677,1.000000
20.399135,0.000000,20.399135,1.000000
28.687828,0.000000,28.687828,1.000000
19.925436,25.903235,5.977799,0.300008
54.266444,25.905595,28.360849,0.522622
38.416722,25.900532,12.516190,0.325801
16.186656,0.000000,16.186656,1.000000
31.832536,25.935090,5.897446,0.185265
48.441794,25.926856,22.514937,0.464783
9.115842,0.000000,9.115842,1.000000
16.951344,0.000000,16.951344,1.000000
12.148781,25.936637,13.787856,1.134917
23.626494,0.000000,23.626494,1.000000
58.749703,0.000000,58.749703,1.000000
